day,day_of_week,hour,month,year,timestamp,close,high,low,open,volume,average_true_range,chaikin_money_flow,commodity_channel_index,close_middle_band,close_upper_band,close_lower_band,exponential_bollinger_bands,information_coefficient,logarithmic_return,market_capitalization,middle_point,moving_average_convergence_divergence,percentage_price_oscillator,close_moving_average,awesome_oscillator,rate_of_change,relative_strength_index,volume_weighted_average_close,volatility_per_day,volatility_per_week,volatility_per_month,volatility_per_year,close_lag_1,close_lag_2,close_lag_3,ret_1,ret_2,ret_3,ret_6,ret_12,acc_1_2,acc_2_6,acc_3_12,slope_5,slope_10,slope_20,slope_5_norm,slope_10_norm,slope_20_norm,up_move,down_move,up_ratio_5,up_ratio_10,up_ratio_20,down_ratio_5,down_ratio_10,down_ratio_20,up_streak,down_streak,dist_to_roll_max_5,dist_to_roll_min_5,range_position_5,dist_to_roll_max_10,dist_to_roll_min_10,range_position_10,dist_to_roll_max_20,dist_to_roll_min_20,range_position_20,dist_to_roll_max_50,dist_to_roll_min_50,range_position_50,vol_5,vol_10,vol_20,vol_50,vol_ratio_5_20,vol_ratio_10_50,dist_to_ma_5,dist_to_ma_10,dist_to_ma_20,dist_to_ma_50,trend_strength_10,trend_strength_20,pos_ret_mean_10,neg_ret_mean_10,ret_asymmetry_10,pos_ret_mean_20,neg_ret_mean_20,ret_asymmetry_20,momentum
28,0,2,4,2025,1745805600,0.4326,0.437,0.4307,0.4326,120649.07,0.010423256620572426,-0.18991493852179367,-87.03558954554812,0.46730312088059656,0.5218847201443597,0.41272152161683334,-0.39894872122406,0.19510339101727847,-0.0016168152269053946,52192.787682,0.43385,-0.017530631547477582,-3.7001641365208062,0.45562,-0.02177000000000001,-10.230338244449058,11.305993326315644,0.47262577370560516,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4333,0.4448,0.455,-0.001615508885298933,-0.02742805755395683,-0.0492307692307693,-0.06565874730021604,-0.10230338244449055,0.025812548668657898,0.038230689746259205,0.053072613213721254,-0.007610000000002159,-0.004272727272726763,-0.0026400751879699976,-0.017097281509739527,-0.009377830807948257,-0.005636188396965003,0,1,0.0,0.3,0.3,1.0,0.7,0.7,0.0,5.0,-0.05915615485198089,-2.3115953595720384e-12,0.0,-0.08152866242233214,-2.3115953595720384e-12,0.0,-0.11714285714465889,-2.3115953595720384e-12,0.0,-0.23528371928719238,-2.3115953595720384e-12,0.0,0.010103922275096646,0.011049467151299694,0.011000315916159844,0.018719545478705357,0.9185120092174011,0.5902636451979502,-0.02808357672651507,-0.05052455994238514,-0.076459976732008,-0.14142817449461864,-0.0028133492423844772,-0.001690856519089501,0.0014385410468551242,0.008579455341703335,0.16767277051900223,0.0020771313347828337,0.008056879028878628,0.25780843017251115,1
28,0,3,4,2025,1745809200,0.4351,0.4391,0.4266,0.4325,164081.82,0.010682849543000875,-0.15513330504413386,-76.19614364158527,0.4642361569872064,0.5196588329830013,0.40881348099141146,-0.33495064064767277,0.21025509099709647,0.005762376207675956,71391.999882,0.43284999999999996,-0.017919182207126072,-3.805186723894943,0.45249000000000006,-0.019640000000000102,-8.322798145807003,17.302471829374966,0.4725244054105227,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4326,0.4333,0.4448,0.005779010633379489,0.004154165705054114,-0.021807553956834536,-0.061677808928186306,-0.08322798145806998,0.0016248449283253752,0.06583197463324042,0.06142042750123544,-0.005200000000003087,-0.004673333333333479,-0.002895187969924784,-0.011813885859667559,-0.010328036715337689,-0.006212183177595907,1,0,0.2,0.3,0.35,0.8,0.7,0.65,1.0,0.0,-0.04373626373836548,0.005779010631054682,0.11160714285216035,-0.0762208067960165,0.005779010631054682,0.06510416666497132,-0.11204081632834273,0.005779010631054682,0.04355400696788237,-0.2308644157694345,0.005779010631054682,0.018782870022398344,0.013424690205100471,0.011362307626341852,0.01120197794102347,0.018731093935297573,1.198421410449189,0.6066013904464861,-0.01149581970417235,-0.03843178854993834,-0.06640918356599834,-0.13377424377130975,-0.0030984110146013064,-0.0021742641121585676,0.001715366841375876,0.008579455341703335,0.19993889738405865,0.002366081866451808,0.00745274222773179,0.3174780226974839,1
28,0,4,4,2025,1745812800,0.4412,0.4464,0.4328,0.4356,246013.28,0.011047493350125765,-0.08302527535747978,-55.18604132703015,0.4620422372741391,0.5165552089022912,0.40752926564598707,-0.23960334681643503,0.29254772685581515,0.013922397652713065,108541.059136,0.4396,-0.017532785348364888,-3.7406182030475623,0.44950999999999997,-0.009909999999999974,-5.118279569892483,30.526376011839275,0.4723980487886809,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4351,0.4326,0.4333,0.014019765571133158,0.01987979657882577,0.01823217170551583,-0.040452370595911225,-0.05118279569892481,-0.005860031007692612,0.060332167174736995,0.06941496740444064,-0.0005400000000023653,-0.004055151515151947,-0.002984135338345939,-0.0012345679012371533,-0.00902127097315505,-0.006431811318395799,1,0,0.4,0.3,0.35,0.6,0.7,0.65,2.0,0.0,-0.008093525182086059,0.0198797965764681,0.7049180327291055,-0.05443634805174791,0.0198797965764681,0.25294117646314845,-0.09959183673653138,0.0198797965764681,0.14982578396951515,-0.22008131518610552,0.0198797965764681,0.06461307287705022,0.017482056473873055,0.01209470743256927,0.011928153821877922,0.018823399045362843,1.4656129300028706,0.6425357823408772,0.008687700043418678,-0.018486796736405187,-0.049066201116357955,-0.11895328775177538,-0.0027063812919465146,-0.0022511339614385297,0.0021310655254188626,0.008579455341703335,0.24839170323688362,0.0030152459327364876,0.00745274222773179,0.4045820773341818,0
28,0,5,4,2025,1745816400,0.4482,0.4504,0.4387,0.4411,394206.74,0.01112905668136005,-0.04082895835700181,-38.62285434806388,0.46072392896231634,0.5132421726655514,0.4082056852590813,-0.1439756804988309,0.37146927075567004,0.015741273987479185,176683.460868,0.44455,-0.016471844386676093,-3.5256965103870255,0.4476699999999999,-0.0031199999999999006,-3.9022298456260707,42.66577586648946,0.4722426445357143,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4412,0.4351,0.4326,0.015865820489573856,0.030108021144564567,0.03606102635228847,-0.014945054945055047,-0.03902229845626071,-0.014242200654990711,0.045053076089619615,0.07508332480854918,0.003839999999992116,-0.002987272727273917,-0.0027982706766919076,0.008765522278997788,-0.006672934811953548,-0.006058502141674369,1,0,0.6,0.4,0.35,0.4,0.6,0.65,3.0,0.0,-2.2311041902867146e-12,0.0360610263498935,0.9999999999358974,-0.033426784561066514,0.0360610263498935,0.5016077170256716,-0.08004926108563215,0.0360610263498935,0.2857142857090527,-0.20770726533638373,0.0360610263498935,0.11720510893976557,0.016876757302788654,0.013914608616059584,0.012028783253527981,0.018503274160492657,1.4030311250670973,0.752007914632612,0.023100803503873557,0.001183907786983518,-0.029607577809949492,-0.10197637328469478,-0.0026691739247814194,-0.002120475749586029,0.003717647574376248,0.0076452727514698,0.48626748773289535,0.003073395105900212,0.00745274222773179,0.4123844635403688,0
28,0,6,4,2025,1745820000,0.4525,0.4591,0.44,0.4487,507150.26,0.012125424596190044,0.006496351593820928,-25.077282990882953,0.45994069763257195,0.5101405134248377,0.4097408818403062,-0.08553861238425985,0.5072177053328955,0.009548201773154234,229485.49265,0.44955,-0.015109889566131574,-3.2417309397869265,0.4466200000000001,0.0029299999999999327,-3.9278131634819453,48.98409011279263,0.4720808637262784,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4482,0.4412,0.4351,0.009593931280678314,0.02561196736174076,0.039990806711101,0.017311151079136833,-0.03927813163481941,-0.016018036081062448,0.008300816282603929,0.07926893834592041,0.005289999999995274,-0.0017018181818190042,-0.002574962406015026,0.011970492396776123,-0.0038104388111038323,-0.005594399882699324,1,0,0.8,0.5,0.4,0.2,0.5,0.6,4.0,0.0,-2.209898930516374e-12,0.046000924639283625,0.9999999999497489,-0.024153547554401134,0.046000924639283625,0.6398713826160819,-0.07122331691487838,0.046000924639283625,0.3644688644621895,-0.20010606328584024,0.046000924639283625,0.1495116453782909,0.0069890237820776045,0.014457105465057933,0.012302903172413946,0.018458416754197356,0.5680792316711546,0.783225650216573,0.023940984791311015,0.013165554607914576,-0.01689207539184856,-0.09082872217917637,-0.0019052194055519161,-0.00223775995307973,0.00467704070244408,0.006873733960213913,0.680422129927488,0.0035530916699341277,0.00689151773793587,0.5155746244197822,0
28,0,7,4,2025,1745823600,0.4601,0.4616,0.4481,0.4529,245445.76,0.012297246521666291,0.045018051442422255,-8.630072934743282,0.4599558692866127,0.507705514987818,0.41220622358540737,0.001656933507301083,0.5462211995928484,0.01665609402144217,112929.59417600001,0.45485,-0.01326437066609093,-2.8485052332931575,0.44626,0.008589999999999987,-1.3930561508786983,58.34551742945535,0.47203353664404335,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4525,0.4482,0.4412,0.01679558011049731,0.026550647032574703,0.042837715321849545,0.061850911608585246,-0.01393056150878702,-0.009755066922077393,-0.03530026457601054,0.056768276830636566,0.006129999999994667,0.00017212121211914014,-0.002236015037594227,0.013700773322562618,0.0003856971543915082,-0.004869529792108534,1,0,1.0,0.5,0.45,0.0,0.5,0.55,5.0,0.0,-2.1733725930062064e-12,0.057458055616967485,0.9999999999600001,-2.1733725930062064e-12,0.06356911696471679,0.9999999999636364,-0.05562397372936034,0.06356911696471679,0.5036630036537791,-0.18667138059185662,0.06356911696471679,0.20661157024638177,0.004627840019724531,0.015651286326880797,0.01308388971336566,0.017924768884730297,0.3537052146383749,0.8731653069926391,0.028340261943971434,0.03101331062378221,0.0019926609079086166,-0.07259592514840763,0.0001928485771957541,-0.0021912884064488403,0.006205410808526213,0.006873733960213913,0.9027714548658975,0.004392870675458993,0.0066231998844786975,0.6632550355441211,0
28,0,8,4,2025,1745827200,0.455,0.4622,0.451,0.4605,252252.46,0.012160090706458003,0.044717057853290984,-9.60270863157613,0.45948388173550675,0.5050008452482756,0.41396691822273796,-0.05154691679331115,0.45870591495970847,-0.011146438210472433,114774.8693,0.4566,-0.012074127987528105,-2.5973068754826993,0.44577999999999995,0.010820000000000052,-1.7278617710583168,51.086950249257406,0.47196466400242076,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4601,0.4525,0.4482,-0.011084546837643927,0.005524861878453136,0.015171798304328465,0.05177993527508096,-0.017278617710583144,-0.016609408716097063,-0.04625507339662782,0.03245041601491161,0.003949999999993281,0.0015515151515124658,-0.0019403007518802664,0.008750553832486775,0.0034804503376306374,-0.004237852466694395,0,1,0.8,0.5,0.45,0.2,0.5,0.55,0.0,1.0,-0.011084546839793319,0.03127833181996542,0.7301587301200982,-0.011084546839793319,0.05177993527264979,0.8145454545158352,-0.06609195402490531,0.05177993527264979,0.4102564102488967,-0.19568675976808247,0.05177993527264979,0.16829451540068924,0.01158493764307484,0.015820186067794863,0.013222757756179157,0.01792444886456762,0.8761362686830528,0.8826037657528769,0.00797518830082411,0.020682848039345503,-0.0062247460980533464,-0.07996052929753472,0.0017402251688153187,-0.0019070336100124778,0.006205410808526213,0.0071411276131393975,0.8689679198897846,0.004392870675458993,0.0071566760331672865,0.6138143817725744,0
28,0,9,4,2025,1745830800,0.4577,0.4584,0.4513,0.4554,176321.77,0.011527579368150753,0.026227982235911305,-9.859690069370002,0.45931398823688707,0.5026225879403471,0.416005388533427,-0.018554485211639708,0.4303804774659638,0.005916528708645921,80702.474129,0.45485,-0.010788620156887363,-2.3234317917862928,0.44604999999999995,0.00880000000000003,-1.2939400474444696,54.541563203099805,0.47192446194440774,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.455,0.4601,0.4525,0.005934065934065869,-0.005216257335361907,0.0114917127071823,0.051942082279935686,-0.01293940047444464,0.011150323269427775,-0.05715833961529759,0.02443111318162694,0.002149999999997476,0.0028163636363622876,-0.00147902255639134,0.004728392346586206,0.006314008824920915,-0.0032408053823896996,1,0,0.8,0.6,0.45,0.2,0.4,0.55,1.0,0.0,-0.005216257337523955,0.02119589468759231,0.798319327664006,-0.005216257337523955,0.058021266756685286,0.9127272726940823,-0.05021788753050371,0.058021266756685286,0.5091277890363262,-0.19091391196890406,0.058021266756685286,0.18858001502487928,0.01127592138554578,0.015572665572463642,0.012967599000859972,0.017968249855920583,0.8695458105951958,0.8666768158539232,0.006597756760486906,0.026118148187364465,0.002903314158306358,-0.07173423652002398,0.003788405294952549,-0.0014583624220753648,0.0067988174019328,0.006097195468728789,1.1150728946918966,0.004118679224393962,0.0071566760331672865,0.5755017000532971,0
28,0,10,4,2025,1745834400,0.4532,0.4595,0.447,0.4578,456778.63,0.01164913194713191,0.0549784709599042,-16.774568274346098,0.45873170364289784,0.5000906825435923,0.4173727247422033,-0.06359272706676034,0.45634463198301617,-0.00988041850574521,207012.075116,0.45325000000000004,-0.01001748302283112,-2.1612007444180437,0.44688999999999995,0.006360000000000088,-1.4354066985645921,48.019447879390746,0.4717887442005728,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4577,0.455,0.4601,-0.009831767533318825,-0.003956043956043986,-0.014996739839165385,0.027198549410698103,-0.014354066985645897,-0.005875723577274838,-0.03115459336674209,-0.0006426728535194881,-0.00010000000000161435,0.003123030303027697,-0.0011213533834592098,-0.00021944261575904082,0.0069883647050072925,-0.0024648379642518686,0,1,0.6,0.6,0.45,0.4,0.4,0.55,0.0,1.0,-0.014996739841306228,0.0015469613237535373,0.09210526314577283,-0.014996739841306228,0.04761904761662605,0.749090909063669,-0.04509060261473852,0.04761904761662605,0.49047619046451224,-0.18386457770721432,0.04761904761662605,0.16788916055282896,0.012276541338869466,0.013917158184917245,0.012936364635159589,0.015131910769118925,0.9489946893236302,0.919722459135798,-0.005486065396081985,0.014119805766488192,-0.0038246801797954255,-0.07664724339049622,0.004193018823004375,-0.001109177083913341,0.0067988174019328,0.004838613980302419,1.4051167190036409,0.004118679224393962,0.007104339943494964,0.5797412928678136,0
28,0,11,4,2025,1745838000,0.4496,0.4545,0.4482,0.4533,445871.97,0.010980490453740424,0.016843604727554955,-23.30246009832656,0.45786201758166944,0.4975849117889947,0.41813912337434417,-0.09498054541776599,0.44686947815381417,-0.007975230574369947,200464.037712,0.45135000000000003,-0.009586335889051056,-2.072793087559661,0.44852,0.0028300000000000547,-1.1868131868131901,43.24587581477899,0.4716328598386727,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4532,0.4577,0.455,-0.007943512797881747,-0.017697181559973796,-0.011868131868131848,0.0031236055332442003,-0.011868131868131848,0.00975366876209205,-0.020820787093217996,0.0,-0.0022800000000052023,0.0023648484848457895,-0.0008872180451132914,-0.005009667779926597,0.005272559718274586,-0.0019555600632840393,0,1,0.4,0.6,0.45,0.6,0.4,0.55,0.0,2.0,-0.022821125844332046,-2.224109785231576e-12,0.0,-0.022821125844332046,0.0392972723045788,0.6181818181593389,-0.0454352441633854,0.0392972723045788,0.442708333321805,-0.19034755987900176,0.0392972723045788,0.13854930725233464,0.012169830038151008,0.010726612866487675,0.012677568971446552,0.014936267408437622,0.9599498188178613,0.718158866097293,-0.012128669364096956,0.0024079193770569773,-0.009014966168509386,-0.08008724439667536,0.0031635358309647517,-0.0008800020284778177,0.0067988174019328,0.003047533605414343,2.2309245048595643,0.004118679224393962,0.006744097031822338,0.6107087730720765,0
28,0,12,4,2025,1745841600,0.4447,0.4511,0.444,0.4505,235381.71,0.01049542914702287,0.01639832177416551,-34.863678500509835,0.45660849209770094,0.49521528407148385,0.418001700123918,-0.13690058915539666,0.4152744266458461,-0.010958401062830555,104674.246437,0.44755,-0.009530179748464984,-2.066537088075639,0.44973,-0.0021800000000000153,-0.022482014388486734,37.4059364407508,0.47153334058472757,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4496,0.4532,0.4577,-0.010898576512455516,-0.018755516328331834,-0.028402883985143124,-0.01723756906077356,-0.00022482014388491844,0.007856939815876318,-0.0015179472675582728,-0.028178063841258205,-0.0028700000000051774,0.0010951515151485967,-0.0008370676691735336,-0.00634899566409793,0.0024351311123255322,-0.0018491581579978668,0,1,0.2,0.6,0.45,0.8,0.4,0.55,0.0,3.0,-0.02840288398726587,-2.248645714075792e-12,0.0,-0.03347098457067277,0.022063893355499742,0.3839999999846396,-0.055838641190964156,0.02797041146318091,0.3151041666584609,-0.1752596439184435,0.02797041146318091,0.11350844277567061,0.00720772451428241,0.011608140923092133,0.012156766779751228,0.01492936116417189,0.5928981483542952,0.777537685281022,-0.016237501108273156,-0.011184488473058973,-0.017617495998193955,-0.08597619879743079,0.0014610786673953193,-0.0008321211710990401,0.0067988174019328,0.003975840368130002,1.710032790733126,0.004118679224393962,0.006277647854916668,0.6560863748533006,0
28,0,13,4,2025,1745845200,0.4434,0.4475,0.4393,0.4445,294150.64,0.01020850050364501,-0.012090028042390445,-42.68444891068526,0.4553505404693485,0.4929248825730353,0.41777619836566166,-0.13738397922731685,0.4710563540681898,-0.0029276003344396234,130426.39377600001,0.4434,-0.009481280438906503,-2.061817578109375,0.45055999999999996,-0.007159999999999944,2.3309485345026535,35.92100205504143,0.471404027574583,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4447,0.4496,0.4532,-0.002923319091522325,-0.01379003558718861,-0.021624007060900174,-0.036296457291893014,0.023309485345026637,0.010866716495666284,0.022506421704704405,-0.04493349240592681,-0.0037100000000020116,-0.00022545454545696552,-0.0007528571428578206,-0.008249577514884289,-0.0005003873966984756,-0.0016673653570813427,0,1,0.2,0.5,0.4,0.8,0.5,0.6,0.0,4.0,-0.0312431723857739,-2.2551960299210805e-12,0.0,-0.03629645729398756,0.004986400723016926,0.11640211639595927,-0.05859872611664829,0.024965325933830496,0.2812499999926767,-0.1776706231469256,0.024965325933830496,0.1013133208245658,0.006902570326190823,0.011687833900006666,0.012096215469328311,0.013232717563895949,0.5706388368430308,0.8832527289037299,-0.014053188652908166,-0.015891335229456738,-0.017994573946031767,-0.08553185170707822,-0.0002501936983492378,-0.0006669461428325371,0.006220916338594851,0.004268172277282234,1.4575129430104719,0.003968141589985363,0.006423813809492784,0.6177236307041967,0
28,0,14,4,2025,1745848800,0.4419,0.4545,0.4395,0.4431,316717.74,0.010807437940689385,-0.06592000074028316,-33.694107863071956,0.45406953661512484,0.4907166361824089,0.41742243704784077,-0.13990156929107758,0.4628352196691078,-0.0033886850455168184,139957.569306,0.447,-0.009454578353766285,-2.0619731574526092,0.45063000000000003,-0.003630000000000022,2.1497919556172054,34.11780326791258,0.47125872919776274,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4434,0.4447,0.4496,-0.003382949932341006,-0.006296379581740452,-0.017126334519572906,-0.028791208791208778,0.021497919556171974,0.002913429649399446,0.022494829209468326,-0.03862425407574488,-0.002880000000005225,-0.0013218181818203075,-0.0005828571428578061,-0.006449301325686976,-0.002933267163343262,-0.0012950366450918992,0,1,0.0,0.4,0.35,1.0,0.6,0.65,0.0,5.0,-0.02493380406216905,-2.262856568790994e-12,0.0,-0.03955661812858169,-2.262856568790994e-12,0.0,-0.052936133735420166,0.02149791955381075,0.27352941175666157,-0.18045252225671282,0.02149791955381075,0.08724202626559836,0.0036677759613717494,0.010964692441616911,0.011743740300533581,0.012784548142857075,0.31231752978161353,0.8576519340564572,-0.010435327841699982,-0.0193728779730169,-0.018152731799457533,-0.08503633766261853,-0.001173306865337305,-0.0004532628257821647,0.004818939781481535,0.0046064672705163345,1.0461248278651636,0.003475002653450199,0.006592961306109835,0.5270776653433054,0
28,0,15,4,2025,1745852400,0.4365,0.4429,0.4307,0.4429,194445.44,0.01098150819810321,-0.05689041529236776,-59.36877044393192,0.4523962474136844,0.48882563213757524,0.41596686268979355,-0.18274401313273586,0.5042913414462288,-0.012295236857037466,84875.43456,0.4368,-0.009756682664795846,-2.13545670547677,0.44946,-0.012660000000000005,0.32176511146863074,28.231086244798732,0.4711539542078622,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4419,0.4434,0.4447,-0.012219959266802527,-0.01556156968876865,-0.018439397346525666,-0.046318549268079545,0.003217651114686415,0.0033416104219661236,0.030756979579310895,-0.02165704846121208,-0.0029000000000023365,-0.002254545454546539,-0.0005157142857148783,-0.006543026036721704,-0.0050161203545176945,-0.0011496980052249474,0,1,0.0,0.3,0.35,1.0,0.7,0.65,0.0,6.0,-0.029137010678315978,-2.2909452113140105e-12,0.0,-0.051293197133120416,-2.2909452113140105e-12,0.0,-0.05865861548617923,0.009015256585739762,0.12540192925641835,-0.19046735905194645,0.009015256585739762,0.03658536585331546,0.004240214697983141,0.01007018303690172,0.01184125037346862,0.012821258009286738,0.35808842511476935,0.7854286239947921,-0.015161770680440445,-0.02883460152398698,-0.02689688228232945,-0.0926174608274899,-0.0015048361063553083,-0.0004023943018287316,0.0032323577325241493,0.005828463197196587,0.5545814775881726,0.003475002653450199,0.006736867974333194,0.5158187255819469,0
28,0,16,4,2025,1745856000,0.4441,0.4465,0.4348,0.4348,134606.01,0.011071319673340307,-0.019217143610750113,-37.84617644480748,0.45160612861238114,0.4866158572200322,0.4165964000047301,-0.08629081002703488,0.39360309047010505,0.01726138701839963,59778.529041,0.44065,-0.00927591900346808,-2.034449947310627,0.44862,-0.007970000000000033,0.6572982774252071,43.93906131979773,0.47109761822474705,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4365,0.4419,0.4434,0.017411225658648277,0.004978501923512013,0.0015787099684256845,-0.02007943512797883,0.006572982774252001,0.012432723735136264,0.02505793705149084,-0.004994272805826316,-0.0008099999999998886,-0.0023442424242437992,-0.00035157894736898,-0.0018320817877455367,-0.005225452329897405,-0.0007854406580764813,1,0,0.2,0.3,0.4,0.8,0.7,0.6,1.0,0.0,-0.0013492241983328324,0.017411225656317475,0.926829268179656,-0.03477504890451033,0.017411225656317475,0.3220338982914389,-0.04226870821858464,0.026583448911172924,0.36977491960225817,-0.1763724035623584,0.026583448911172924,0.10787992495208373,0.011857298189301112,0.011344418947249104,0.01264924480673142,0.013132843560716308,0.9373917865874286,0.8638204585273017,0.004478422145561378,-0.010075342162609635,-0.007863813057933378,-0.0736337088046024,-0.0015676356989692214,-0.00031417626323059254,0.004014087170321146,0.005828463197196587,0.6887042147856682,0.004345563936382612,0.00635109857870525,0.6842224037064603,0
28,0,17,4,2025,1745859600,0.4487,0.4495,0.4392,0.4442,205437.43,0.010974904714172772,-0.026621875030643363,-21.358063771520026,0.45132935445882105,0.4846762241979682,0.4179824847196739,-0.030227183387934287,0.4441655862335928,0.010304750683881045,92179.77484099999,0.44435,-0.008426592271619071,-1.850347692213302,0.44748,-0.003129999999999966,0.11155734047300321,51.37202723524344,0.4710266614224082,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4441,0.4365,0.4419,0.010358027471290221,0.027949599083619603,0.01538809685449194,-0.0020017793594305777,0.0011155734047301191,-0.017591571612329382,0.02995137844305018,0.01427252344976182,0.0012800000000019907,-0.0015745454545463239,-8.225563909851749e-05,0.0028899123995283593,-0.003518694588680623,-0.00018407062254869073,1,0,0.4,0.3,0.4,0.6,0.7,0.6,2.0,0.0,-2.2286616996325392e-12,0.02794959908126482,0.9999999999180328,-0.01966353506877938,0.02794959908126482,0.5754716980860622,-0.0247772223450885,0.03721682847656682,0.5854545454332558,-0.16784124629234454,0.03721682847656682,0.15103189493291713,0.011860336837906318,0.010306175615432947,0.012930252656369493,0.012988508941593993,0.9172548404262321,0.7934841220792703,0.01304976067684227,0.0027263788303326653,0.004095150712726037,-0.06064856491079473,-0.0010556083766041868,-7.36282490194763e-05,0.0033703319064004368,0.005828463197196587,0.5782539567965819,0.0047878713574633245,0.00635109857870525,0.7538650671811059,0
28,0,18,4,2025,1745863200,0.4431,0.4495,0.4384,0.4487,206368.35,0.010990541624901175,-0.029570255860423705,-28.128017168648658,0.4505456064151238,0.48264978203971953,0.4184414307905281,-0.08559504398096202,0.3957438036498198,-0.012559034776493797,91441.815885,0.44395,-0.008111859450123438,-1.7848097947521673,0.44629,-0.0023400000000000087,-2.0773480662983466,43.306496839909045,0.4709380693565439,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4487,0.4441,0.4365,-0.012480499219968744,-0.0022517451024544055,0.015120274914089293,-0.0035979311895659727,-0.020773480662983457,-0.010228754117514338,0.0013461860871115672,0.03589375557707275,0.001460000000003987,-0.0013121212121206733,6.804511278138867e-05,0.003296752924176241,-0.0029400641110437905,0.00015255554559896894,0,1,0.4,0.3,0.4,0.6,0.7,0.6,0.0,1.0,-0.012480499222169539,0.01512027491176382,0.5409836065130342,-0.031898623554660444,0.01512027491176382,0.31132075470229603,-0.03694848946090645,0.024271844657826502,0.38181818180429755,-0.17822700296888305,0.024271844657826502,0.0984990619127721,0.01348104584991379,0.010444526731263715,0.01307490407403246,0.013030040862555693,1.0310626963341847,0.8015728300957583,0.0005419319852761895,-0.007147818685143914,-0.006580201107521666,-0.06896508251547728,-0.0008820192333131371,6.1022218239587575e-05,0.0033703319064004368,0.005968058435429069,0.5647283689160796,0.0047878713574633245,0.0065545930242842335,0.7304605089887641,0
28,0,19,4,2025,1745866800,0.4469,0.4478,0.4408,0.4427,136692.27,0.010491723921788522,0.007114711481426743,-20.71945506836855,0.45019840580415965,0.4808144180325409,0.4195823935757784,-0.03791862934100702,0.3387985799035199,0.00853937773396208,61087.775463,0.44430000000000003,-0.007469697160346289,-1.645554962493764,0.44521,-0.0009099999999999664,-2.8689415344490303,49.512774601064095,0.4708876653968659,0.024357137944093808,0.02133433241230271,0.023991698514818957,0.019864325653934256,0.4431,0.4487,0.4441,0.008575942225231392,-0.004011589034989882,0.006304886286872424,0.007893549842129088,-0.02868941534449032,0.012587531260221274,-0.01190513887711897,0.034994301631362745,0.0019800000000049067,-0.0005181818181818637,0.00022195488721765179,0.0044608660388420806,-0.0011639042658087191,0.0004980698947942323,1,0,0.6,0.3,0.45,0.4,0.7,0.55,1.0,0.0,-0.004011589037209551,0.023825887741067975,0.8524590163235714,-0.013901147398468816,0.023825887741067975,0.6227544909806749,-0.0286894153466013,0.033055940820543306,0.5199999999810917,-0.17117952522408897,0.033055940820543306,0.1341463414621565,0.013801780528232457,0.01071424123680238,0.013102404181202247,0.013141558637729095,1.0533777111669484,0.8152945576201867,0.006849006441204786,0.0037959614541367426,0.0028498978951085885,-0.0577296112021215,-0.00034917127974261574,0.00022413145265740453,0.003634519535516989,0.005968058435429069,0.608995299598921,0.005216668468724895,0.006032626952078929,0.8647424263591194,0
